po_ref,vendor_name,product_reference,order_date,difot_date,order_qty,received_qty_before_difot,line_difot_score
PO07906,Pilot Air,23420,2022-09-11 23:50:07,2022-09-18 23:50:07,2.0,9.0,1.0
PO07931,Writeyboard Australia (NZ) Pty Ltd,23008,2022-09-15 00:16:19,2022-10-20 00:16:19,12.0,12.0,1.0
PO07931,Writeyboard Australia (NZ) Pty Ltd,24015,2022-09-15 00:16:19,2022-10-20 00:16:19,1.0,1.0,1.0
PO07971,GeoDirect.,60500,2022-09-23 05:46:07,2022-10-28 05:46:07,1.0,2.0,1.0
PO07557,ID Photonics GmbH,60500,2022-06-27 04:52:58,2022-08-01 04:52:58,1.0,1.0,1.0
PO07973,Digi-Key Electronics,23008,2022-09-23 09:29:52,2022-09-30 09:29:52,1.0,301.0,1.0
PO07961,RS Components Pty Ltd,1007809-001,2022-09-21 00:18:52,2022-09-28 00:18:52,2.0,2.0,1.0
PO07546,Henchman Group Pty Ltd,29000,2022-06-27 02:02:56,2022-08-01 02:02:56,10.0,20.0,1.0
PO07672,"DJ MODEL & TOOLING CO.,LIMITED",1007020-003,2022-07-15 01:19:12,2022-08-19 01:19:12,15.0,15.0,1.0
PO07672,"DJ MODEL & TOOLING CO.,LIMITED",1006385-005,2022-07-15 01:19:12,2022-08-19 01:19:12,15.0,15.0,1.0
PO07446,"Fujian Dayoptics, Inc",1001343-003,2022-06-08 04:28:24,2022-07-20 04:28:24,15.0,15.0,1.0
PO07446,"Fujian Dayoptics, Inc",1003742-002,2022-06-08 04:28:24,2022-07-20 04:28:24,30.0,30.0,1.0
PO07309,"Fuzhou Photop Optics Co., Ltd",1001078-003,2022-05-10 23:44:21,2022-06-28 23:44:21,10.0,10.0,1.0
PO07883,Thorlabs Inc,60500,2022-09-05 02:16:49,2022-09-12 02:16:49,2.0,15.0,1.0
PO07911,Synotronics Pty Ltd (trading as Instrument Choice),29000,2022-09-12 03:03:09,2022-10-17 03:03:09,1.0,2.0,1.0
PO08008,Thorlabs Inc,29000,2022-10-09 22:17:30,2022-10-16 22:17:30,20.0,40.0,1.0
PO06594,Pioneer Metal Finishing LLC,1007179-003,2021-12-01 23:55:03,2022-01-05 23:55:03,10.0,10.0,1.0
PO07466,Yangtze Optical Fibre and Cable Joint Stock Limited Company (YOFC),1005754-002,2022-06-13 23:53:12,2022-07-18 23:53:12,50.0,50.0,1.0
PO07836,"Shenzhen Fuxi Deshou Electronics Co., Ltd.",29000,2022-08-23 00:08:42,2022-09-27 00:08:42,20.0,20.0,1.0
PO08035,Modular Photonics,29000,2022-10-12 22:29:41,2022-11-16 22:29:41,20.0,0.0,0.0
PO07372,COHERENT SCIENTIFIC PTY LTD,60500,2022-05-20 00:55:17,2022-05-27 00:55:17,1.0,8.0,0.0
PO04608,Shenyang Ebetter Optics,1000812-006,2020-12-27 22:58:41,2021-01-31 22:58:41,2.0,2.0,1.0
PO07754,Open Wiring Systems,1008177-001,2022-07-28 06:22:46,2022-08-09 06:22:46,4.0,4.0,1.0
PO07614,AFW Technologies Pty Ltd,29000,2022-07-05 02:45:44,2022-08-09 02:45:44,4.0,10.0,1.0
PO07614,AFW Technologies Pty Ltd,24015,2022-07-05 02:45:44,2022-08-09 02:45:44,1.0,1.0,1.0
PO07757,Improve Consulting Pty Ltd (T/A Lauren Jones),23230,2022-07-28 23:35:17,2022-09-01 23:35:17,1.0,1.0,1.0
PO07619,Oz Optics Ltd,29000,2022-07-05 17:55:28,2022-08-09 17:55:28,12.0,12.0,1.0
PO07668,LASER LAB SOURCE,60500,2022-07-14 17:19:24,2022-08-18 17:19:24,1.0,2.0,1.0
PO07938,Digi-Key Electronics,24015,2022-09-15 05:10:29,2022-10-20 05:10:29,1.0,1.0,1.0
PO07938,Digi-Key Electronics,29000,2022-09-15 05:10:29,2022-10-20 05:10:29,1.0,1.0,1.0
PO08029,Bunnings Group Limited,24015,2022-10-12 02:53:08,2022-11-16 02:53:08,1.0,1.0,1.0
PO08029,Bunnings Group Limited,29000,2022-10-12 02:53:08,2022-10-19 02:53:08,2.0,2.0,1.0
PO07994,Thorlabs Inc,29000,2022-10-05 21:44:50,2022-10-12 21:44:50,1.0,22.0,1.0
PO08027,RS Components Pty Ltd,29000,2022-10-11 22:29:12,2022-10-18 22:29:12,1.0,1.0,1.0
PO08021,Officeworks Ltd.,23240,2022-10-10 23:35:19,2022-10-17 23:35:19,3.0,3.0,1.0
PO08024,"DJ MODEL & TOOLING CO.,LIMITED",29000,2022-10-11 02:24:41,2022-10-18 02:24:41,5.0,10.0,1.0
PO07645,"Suzhou TFC Optical Communication Co.,Ltd",29000,2022-07-11 18:00:56,2022-08-15 18:00:56,80.0,5.0,0.0625
PO07744,Bunnings Group Limited,29000,2022-07-27 02:24:43,2022-08-03 02:24:43,1.0,1.0,1.0
PO07808,Digi-Key Electronics,29000,2022-08-12 00:22:27,2022-09-16 00:22:27,5.0,10.0,1.0
PO07773,Mektronics Australia Pty Ltd,29000,2022-08-01 00:33:01,2022-09-05 00:33:01,2.0,5.0,1.0
PO07768,Mektronics Australia Pty Ltd,29000,2022-07-29 05:35:42,2022-09-02 05:35:42,10.0,21.0,1.0
PO07622,Maytec Australia Pty Ltd,60500,2022-07-05 23:40:53,2022-07-12 23:40:53,1.0,2.0,1.0
PO07729,Mektronics Australia Pty Ltd,23008,2022-07-25 04:12:06,2022-08-29 04:12:06,5.0,10.0,1.0
PO07780,Core Electronics ,60500,2022-08-02 23:21:15,2022-09-06 23:21:15,1.0,6.0,1.0
PO07806,Altronics,29000,2022-08-12 00:16:26,2022-09-16 00:16:26,5.0,10.0,1.0
PO07806,Altronics,24015,2022-08-12 00:16:26,2022-09-16 00:16:26,1.0,1.0,1.0
PO07840,Trotec Laser,60500,2022-08-23 23:43:02,2022-08-30 23:43:02,5.0,39.0,1.0
PO07853,SJDK Group Pty Ltd (T/A - Stickers n Things),1001946-001,2022-08-26 01:34:25,2022-09-30 01:34:25,500.0,500.0,1.0
PO07870,GR Services,60500,2022-09-01 01:51:21,2022-10-06 01:51:21,1.0,2.0,1.0
PO07642,JC International Resources,29000,2022-07-08 22:42:49,2022-08-12 22:42:49,590.0,196.0,0.33220338983050846
PO07974,"DJ MODEL & TOOLING CO.,LIMITED",29000,2022-09-25 22:48:18,2022-10-02 22:48:18,10.0,10.0,1.0
PO08036,CASIX,29000,2022-10-13 02:39:54,2022-11-17 02:39:54,13.0,0.0,0.0
PO08033,RS Components Pty Ltd,29000,2022-10-12 03:23:35,2022-10-19 03:23:35,20.0,32.0,0.0
PO07503,Thin Gap,29000,2022-09-02 03:39:52,2022-10-07 03:39:52,20.0,40.0,0.0
PO07982,"K2realm, LLC",23230,2022-09-29 23:02:04,2022-10-06 23:02:04,20.0,5.0,0.25
PO07926,Papaya Content Marketing (name changed from Brand Voice Content),28000,2022-09-14 01:22:22,2022-10-19 01:22:22,1.0,1.0,1.0
PO07863,iWave Global EMEA FZ-LLC,29000,2022-08-30 23:36:59,2022-10-04 23:36:59,5.0,0.0,0.0
PO07962,MPNICS,29000,2022-09-21 00:49:07,2022-10-26 00:49:07,50.0,0.0,0.0
PO06761,Isuzu Glass Ltd,29000,2022-01-04 00:21:40,2022-01-11 00:21:40,10.0,21.0,0.0
PO07823,Zhongshan Meisu Technology Co Ltd,29000,2022-08-17 23:11:09,2022-09-21 23:11:09,5.0,23.0,0.0
PO07910,Element14 Pty Ltd,29000,2022-09-12 02:55:36,2022-10-17 02:55:36,1.0,3.0,0.0
PO07936,Mektronics Australia Pty Ltd,29000,2022-09-15 04:02:11,2022-10-20 04:02:11,4.0,30.0,0.0
PO07795,Micro Fasteners Pty Ltd,1007618-001,2022-08-04 00:49:29,2022-08-11 00:49:29,1000.0,1000.0,1.0
PO07802,Warsash Scientific Pty Ltd,60500,2022-08-04 04:15:08,2022-09-08 04:15:08,1.0,2.0,1.0
PO07895,EMONA INSTRUMENTS PTY LTD,24015,2022-09-07 00:48:04,2022-10-12 00:48:04,1.0,1.0,1.0
PO07895,EMONA INSTRUMENTS PTY LTD,23420,2022-09-07 00:48:04,2022-09-14 00:48:04,1.0,1.0,1.0
PO08061,RS Components Pty Ltd,60500,2022-10-19 01:16:49,2022-11-23 01:16:49,1.0,5.0,1.0
PO08002,Officeworks Ltd.,23008,2022-10-07 00:10:55,2022-11-11 00:10:55,1.0,2.0,1.0
PO07559,Delta Electronics Mfg. Corp.,29000,2022-06-27 22:26:20,2022-08-01 22:26:20,20.0,20.0,1.0
PO07934,Maytec Australia Pty Ltd,60500,2022-09-15 03:27:49,2022-09-22 03:27:49,1.0,2.0,1.0
PO07988,Fujian Hitronics Technologies Inc,1003716-003,2022-10-04 02:35:20,2022-11-22 02:35:20,5.0,0.0,0.0
PO06870,Grand Venture Technology,1007681-003,2022-01-27 09:17:23,2022-03-10 09:17:23,15.0,15.0,1.0
PO06870,Grand Venture Technology,1007679-007,2022-01-27 09:17:23,2022-03-10 09:17:23,15.0,2.0,0.13333333333333333
PO06870,Grand Venture Technology,1007678-003,2022-01-27 09:17:23,2022-03-10 09:17:23,15.0,2.0,0.13333333333333333
PO06870,Grand Venture Technology,1007680-005,2022-01-27 09:17:23,2022-03-10 09:17:23,15.0,10.0,0.6666666666666666
PO07992,RS Components Pty Ltd,23008,2022-10-05 03:43:51,2022-10-12 03:43:51,2.0,12.0,0.6666666666666666
PO07923,Element14 Pty Ltd,29000,2022-09-13 22:51:41,2022-10-18 22:51:41,5.0,5.0,1.0
PO07953,4Cabling Pty Ltd,23008,2022-09-20 04:50:26,2022-10-25 04:50:26,3.0,3.0,1.0
PO07983,Panelera Industries Pty Limited,60500,2022-09-29 23:59:31,2022-11-03 23:59:31,1.0,1.0,1.0
PO08063,"DJ MODEL & TOOLING CO.,LIMITED",29000,2022-10-19 23:07:34,2022-10-26 23:07:34,10.0,20.0,1.0
PO08052,Trotec Laser,23008,2022-10-16 22:34:23,2022-11-20 22:34:23,1.0,121.0,1.0
PO08052,Trotec Laser,24015,2022-10-16 22:34:23,2022-11-20 22:34:23,1.0,1.0,1.0
PO07769,NeoPhotonics Corporation,29000,2022-07-29 21:53:53,2022-09-02 21:53:53,1.0,0.0,0.0
PO07787,Digi-Key Electronics,29000,2022-08-03 06:43:16,2022-09-07 06:43:16,1136.0,1136.0,1.0
PO07989,Digi-Key Electronics,29000,2022-10-04 02:55:49,2022-11-08 02:55:49,14.0,29.0,1.0
PO07989,Digi-Key Electronics,24015,2022-10-04 02:55:49,2022-11-08 02:55:49,1.0,1.0,1.0
PO07918,RS Components Pty Ltd,23008,2022-09-13 00:22:57,2022-09-20 00:22:57,7.0,7.0,1.0
PO08072,"DJ MODEL & TOOLING CO.,LIMITED",29000,2022-10-23 22:28:11,2022-10-30 22:28:11,5.0,10.0,1.0
PO07985,New Forge Engineering Pty Ltd,1007719-005,2022-10-04 00:42:37,2022-10-11 00:42:37,5.0,5.0,1.0
PO07985,New Forge Engineering Pty Ltd,1007727-005,2022-10-04 00:42:37,2022-10-11 00:42:37,5.0,5.0,1.0
PO07985,New Forge Engineering Pty Ltd,1008385-003,2022-10-04 00:42:37,2022-10-11 00:42:37,5.0,5.0,1.0
PO07985,New Forge Engineering Pty Ltd,1008209-002,2022-10-04 00:42:37,2022-10-11 00:42:37,5.0,5.0,1.0
PO07985,New Forge Engineering Pty Ltd,1007687-006,2022-10-04 00:42:37,2022-10-11 00:42:37,5.0,5.0,1.0
PO07951,RS Components Pty Ltd,29000,2022-09-20 04:33:09,2022-09-27 04:33:09,1.0,1.0,1.0
PO08060,Driving Vision News (DVN),28002,2022-10-18 23:22:25,2022-11-22 23:22:25,1.0,0.0,0.0
PO07816,4Cabling Pty Ltd,60500,2022-08-16 04:10:36,2022-08-23 04:10:36,5.0,5.0,1.0
PO08007,Element14 Pty Ltd,29000,2022-10-09 22:10:57,2022-11-13 22:10:57,10.0,10.0,1.0
PO08228,"Xiamen Betensh Optical Technology Co. , Ltd.",1009974-001,2022-11-23 23:49:51,2022-11-30 23:49:51,10.0,0.0,0.0
PO08228,"Xiamen Betensh Optical Technology Co. , Ltd.",1009973-001,2022-11-23 23:49:51,2022-11-30 23:49:51,10.0,0.0,0.0
PO07956,Embedded Logic Solutions (emlogic),60500,2022-09-20 05:06:45,2022-10-25 05:06:45,1.0,4.0,0.0
PO07939,Sanitiser Solutions Australia,24015,2022-09-15 05:37:42,2022-10-20 05:37:42,1.0,1.0,1.0
PO07939,Sanitiser Solutions Australia,23008,2022-09-15 05:37:42,2022-10-20 05:37:42,10.0,10.0,1.0
PO08043,Arrow Electronics,29000,2022-10-13 23:22:39,2022-11-17 23:22:39,350.0,350.0,1.0
PO08058,RS Components Pty Ltd,29000,2022-10-18 03:10:21,2022-10-25 03:10:21,2.0,2.0,1.0
PO08064,Simbol Test Systems Inc,23420,2022-10-20 01:50:55,2022-10-27 01:50:55,1.0,4.0,1.0
PO08180,Officeworks Ltd.,1005042-001,2022-11-16 23:27:32,2022-11-23 23:27:32,20.0,20.0,1.0
PO08056,RS Components Pty Ltd,60500,2022-10-18 00:47:40,2022-11-22 00:47:40,10.0,12.0,1.0
PO07902,Bunnings Group Limited,60500,2022-09-08 22:43:48,2022-09-15 22:43:48,14.0,27.0,1.0
PO07785,94 Painting Group,60500,2022-08-03 00:52:10,2022-09-07 00:52:10,1.0,5.0,1.0
PO07835,Digi-Key Electronics,24015,2022-08-22 22:57:27,2022-09-26 22:57:27,1.0,1.0,1.0
PO07835,Digi-Key Electronics,29000,2022-08-22 22:57:27,2022-09-26 22:57:27,5.0,20.0,1.0
PO07442,Warren & Brown Technologies (AKA Warren Brown Tools),1008341-001,2022-06-08 03:40:52,2022-07-13 03:40:52,10.0,0.0,0.0
PO07442,Warren & Brown Technologies (AKA Warren Brown Tools),1008362-001,2022-06-08 03:40:52,2022-07-13 03:40:52,5.0,0.0,0.0
PO08059,Core Electronics ,29000,2022-10-18 04:33:29,2022-11-22 04:33:29,2.0,4.0,0.0
PO08059,Core Electronics ,24015,2022-10-18 04:33:29,2022-11-22 04:33:29,1.0,1.0,1.0
PO07980,Element14 Pty Ltd,29000,2022-09-27 04:23:36,2022-11-01 04:23:36,38.0,44.0,1.0
PO07105,"Mouser Electronics, Inc.",29000,2022-03-11 05:36:44,2022-04-15 05:36:44,5.0,5.0,1.0
PO07877,RS Components Pty Ltd,29000,2022-09-05 00:48:34,2022-09-12 00:48:34,1.0,12.0,1.0
PO08083,Grand Venture Technology,1001324-006,2022-10-25 22:19:37,2022-12-06 22:19:37,10.0,10.0,1.0
PO07955,RS Components Pty Ltd,23008,2022-09-20 04:56:33,2022-09-27 04:56:33,1.0,6.0,1.0
PO07881,RS Components Pty Ltd,29000,2022-09-05 01:46:58,2022-09-12 01:46:58,1.0,17.0,1.0
PO07898,RS Components Pty Ltd,1005049-001,2022-09-08 01:19:09,2022-10-06 01:19:09,20.0,20.0,1.0
PO07965,SCORPTEC COMPUTERS,29000,2022-09-21 05:29:37,2022-10-26 05:29:37,2.0,2.0,1.0
PO07965,SCORPTEC COMPUTERS,24015,2022-09-21 05:29:37,2022-10-26 05:29:37,1.0,1.0,1.0
PO08078,Bunnings Group Limited,24050,2022-10-25 04:20:56,2022-11-01 04:20:56,1.0,32.0,1.0
PO08078,Bunnings Group Limited,24015,2022-10-25 04:20:56,2022-11-29 04:20:56,1.0,3.0,1.0
PO08233,RS Components Pty Ltd,1010535-001,2022-11-28 04:11:04,2022-12-05 04:11:04,1.0,1.0,1.0
PO08087,Element14 Pty Ltd,29000,2022-10-25 23:46:33,2022-11-29 23:46:33,2.0,2.0,1.0
PO07948,Samec Pty Ltd,24015,2022-09-19 22:59:38,2022-10-24 22:59:38,2.0,2.0,1.0
PO07948,Samec Pty Ltd,29000,2022-09-19 22:59:38,2022-10-24 22:59:38,7.0,7.0,1.0
PO07978,Element14 Pty Ltd,24015,2022-09-26 06:09:26,2022-10-31 06:09:26,1.0,1.0,1.0
PO07978,Element14 Pty Ltd,23008,2022-09-26 06:09:26,2022-10-31 06:09:26,100.0,100.0,1.0
PO05846,Diamond Optics Pty Ltd,1007523-001,2021-08-16 05:23:00,2021-09-27 05:23:00,30.0,30.0,1.0
PO08009,"DJ MODEL & TOOLING CO.,LIMITED",29000,2022-10-09 22:17:08,2022-10-16 22:17:08,20.0,40.0,1.0
PO08092,Bunnings Group Limited,23250,2022-10-26 22:24:59,2022-11-02 22:24:59,1.0,6.0,1.0
PO08092,Bunnings Group Limited,24015,2022-10-26 22:24:59,2022-11-30 22:24:59,1.0,1.0,1.0
PO07942,RS Components Pty Ltd,29000,2022-09-18 22:37:35,2022-09-25 22:37:35,2.0,15.0,1.0
PO08091,Metal Roofing & Building Supplies,23250,2022-10-26 22:11:48,2022-11-30 22:11:48,2.0,13.0,1.0
PO08091,Metal Roofing & Building Supplies,24015,2022-10-26 22:11:48,2022-11-30 22:11:48,1.0,1.0,1.0
PO07745,Fujian Hitronics Technologies Inc,29000,2022-07-27 04:55:35,2022-08-31 04:55:35,1.0,43.0,1.0
PO07893,RS Components Pty Ltd,60500,2022-09-06 23:22:51,2022-10-11 23:22:51,2.0,88.0,1.0
PO08082,Grand Venture Technology,1001385-009,2022-10-25 22:11:13,2022-11-29 22:11:13,10.0,10.0,1.0
PO08082,Grand Venture Technology,1001384-012,2022-10-25 22:11:13,2022-11-29 22:11:13,5.0,5.0,1.0
PO05420,Diamond Optics Pty Ltd,1007523-001,2021-06-11 05:18:13,2021-07-23 05:18:13,40.0,4.0,0.1
PO05420,Diamond Optics Pty Ltd,1007446-001,2021-06-11 05:18:13,2021-07-16 05:18:13,40.0,12.0,0.3
PO05420,Diamond Optics Pty Ltd,1007522-001,2021-06-11 05:18:13,2021-07-23 05:18:13,40.0,40.0,1.0
PO05420,Diamond Optics Pty Ltd,1007445-001,2021-06-11 05:18:13,2021-07-23 05:18:13,40.0,40.0,1.0
PO08108,Fujian Hitronics Technologies Inc,1009974-001,2022-10-28 05:14:24,2022-11-04 05:14:24,50.0,0.0,0.0
PO08108,Fujian Hitronics Technologies Inc,1009973-001,2022-10-28 05:14:24,2022-11-04 05:14:24,50.0,0.0,0.0
PO07901,Solid Photon Inc,29000,2022-09-08 04:34:15,2022-10-13 04:34:15,20.0,20.0,1.0
PO08107,"DJ MODEL & TOOLING CO.,LIMITED",1009357-005,2022-10-28 05:07:14,2022-11-04 05:07:14,100.0,100.0,1.0
PO08037,AusOptic International Pty Ltd,1001781-001,2022-10-13 03:22:44,2022-11-10 03:22:44,200.0,200.0,1.0
PO08053,SCORPTEC COMPUTERS,24015,2022-10-16 22:51:46,2022-11-20 22:51:46,1.0,1.0,1.0
PO08053,SCORPTEC COMPUTERS,23008,2022-10-16 22:51:46,2022-11-20 22:51:46,5.0,5.0,1.0
PO08181,RS Components Pty Ltd,1007809-001,2022-11-16 23:43:58,2022-11-23 23:43:58,2.0,2.0,1.0
PO08191,Digi-Key Electronics,1010465-001,2022-11-18 00:44:55,2022-11-25 00:44:55,105.0,105.0,1.0
PO08191,Digi-Key Electronics,1009873-001,2022-11-18 00:44:55,2022-11-25 00:44:55,28.0,28.0,1.0
PO06791,Marketing Trends,28000,2022-01-10 22:20:35,2022-01-17 22:20:35,1.0,3.0,1.0
PO07915,Grand Venture Technology,1003967-004,2022-09-12 05:55:10,2022-10-31 05:55:10,5.0,5.0,1.0
PO07915,Grand Venture Technology,1007680-005,2022-09-12 05:55:10,2022-10-24 05:55:10,6.0,0.0,0.0
PO07915,Grand Venture Technology,1007678-003,2022-09-12 05:55:10,2022-10-24 05:55:10,5.0,0.0,0.0
PO07915,Grand Venture Technology,1007681-004,2022-09-12 05:55:10,2022-09-19 05:55:10,6.0,6.0,1.0
PO07646,"Fuzhou Photop Optics Co., Ltd",29000,2022-07-11 23:00:02,2022-08-15 23:00:02,30.0,40.0,1.0
PO08076,Ssweatshop Pty Ltd,24015,2022-10-24 22:51:42,2022-11-28 22:51:42,1.0,1.0,1.0
PO08076,Ssweatshop Pty Ltd,23240,2022-10-24 22:51:42,2022-10-31 22:51:42,30.0,30.0,1.0
PO08084,"DJ MODEL & TOOLING CO.,LIMITED",1001612-004,2022-10-25 22:21:24,2022-11-29 22:21:24,10.0,10.0,1.0
PO08084,"DJ MODEL & TOOLING CO.,LIMITED",1001379-005,2022-10-25 22:21:24,2022-12-06 22:21:24,25.0,25.0,1.0
PO07949,Akribis Systems Sdn Bhd,29000,2022-09-19 23:54:30,2022-10-24 23:54:30,100.0,0.0,0.0
PO08101,RS Components Pty Ltd,23008,2022-10-28 00:55:41,2022-11-04 00:55:41,100.0,204.0,0.0
PO08182,Bunnings Group Limited,29000,2022-11-16 23:57:23,2022-11-23 23:57:23,2.0,4.0,0.0
PO08183,Rebel Sport,23240,2022-11-17 00:41:41,2022-11-24 00:41:41,4.0,4.0,1.0
PO08062,Thorlabs Inc,29000,2022-10-19 03:19:02,2022-10-26 03:19:02,2.0,6.0,1.0
PO07603,SCORPTEC COMPUTERS,60500,2022-07-01 04:40:06,2022-08-05 04:40:06,1.0,3.0,1.0
PO08106,Officeworks Ltd.,29000,2022-10-28 04:51:39,2022-12-02 04:51:39,1.0,1.0,1.0
PO08112,Officeworks Ltd.,23250,2022-10-30 23:01:43,2022-11-06 23:01:43,2.0,2.0,1.0
PO08110,Zhongshan Meisu Technology Co Ltd,29000,2022-10-30 22:48:50,2022-12-04 22:48:50,1.0,1.0,1.0
PO07531,Fujian Hitronics Technologies Inc,29000,2022-07-22 00:38:13,2022-08-26 00:38:13,10.0,10.0,1.0
PO08117,LumentumEdge GmbH (For anywhere except US),1010401-001,2022-11-01 16:30:55,2022-12-06 16:30:55,50.0,50.0,1.0
PO07997,RS Components Pty Ltd,60500,2022-10-06 21:58:15,2022-11-10 21:58:15,8.0,16.0,1.0
PO08115,Element14 Pty Ltd,29000,2022-10-31 21:49:30,2022-12-05 21:49:30,2.0,2.0,1.0
PO07986,EMONA INSTRUMENTS PTY LTD,24015,2022-10-04 01:16:31,2022-11-08 01:16:31,1.0,1.0,1.0
PO07986,EMONA INSTRUMENTS PTY LTD,29000,2022-10-04 01:16:31,2022-10-11 01:16:31,4.0,4.0,1.0
PO08127,Officeworks Ltd.,23008,2022-11-03 03:02:41,2022-12-08 03:02:41,1.0,2.0,1.0
PO08111,Aquion Pty Ltd,23500,2022-10-30 22:52:51,2022-11-06 22:52:51,1.0,2.0,1.0
PO07427,Ibsen Photonics A/S,29000,2022-06-06 22:58:06,2022-07-11 22:58:06,3.0,8.0,1.0
PO08123,Small Parts & Bearings Pty Ltd,24015,2022-11-02 21:37:34,2022-12-07 21:37:34,1.0,1.0,1.0
PO08186,Thorlabs Inc,29000,2022-11-17 22:30:20,2022-11-24 22:30:20,1.0,3.0,1.0
PO08097,EBay,23250,2022-10-27 22:46:44,2022-12-01 22:46:44,1.0,1.0,1.0
PO07889,Grand Venture Technology,1008143-004,2022-09-06 03:19:07,2022-09-13 03:19:07,6.0,2.0,0.3333333333333333
PO08156,"JLCPCB (JiaLiChuang (HongKong) Co., Limited)",29000,2022-11-10 21:41:34,2022-12-15 21:41:34,1.0,1.0,0.3333333333333333
PO08156,"JLCPCB (JiaLiChuang (HongKong) Co., Limited)",24015,2022-11-10 21:41:34,2022-12-15 21:41:34,1.0,1.0,0.3333333333333333
PO08153,Element14 Pty Ltd,29000,2022-11-10 01:12:19,2022-12-15 01:12:19,1000.0,1421.0,0.3333333333333333
PO08118,Officeworks Ltd.,24050,2022-11-01 22:59:25,2022-11-08 22:59:25,1.0,2.0,0.3333333333333333
PO08126,AusOptic International Pty Ltd,29000,2022-11-03 01:17:50,2022-12-08 01:17:50,1.0,1.0,0.3333333333333333
PO08126,AusOptic International Pty Ltd,24015,2022-11-03 01:17:50,2022-12-08 01:17:50,1.0,1.0,0.3333333333333333
PO08119,"DJ MODEL & TOOLING CO.,LIMITED",1009898-001,2022-11-02 00:54:45,2022-11-09 00:54:45,10.0,10.0,1.0
PO08119,"DJ MODEL & TOOLING CO.,LIMITED",1009895-001,2022-11-02 00:54:45,2022-11-09 00:54:45,10.0,10.0,1.0
PO08119,"DJ MODEL & TOOLING CO.,LIMITED",1009538-001,2022-11-02 00:54:45,2022-11-09 00:54:45,10.0,1.0,0.1
PO08119,"DJ MODEL & TOOLING CO.,LIMITED",1009896-001,2022-11-02 00:54:45,2022-11-09 00:54:45,10.0,1.0,0.1
PO08119,"DJ MODEL & TOOLING CO.,LIMITED",1009900-001,2022-11-02 00:54:45,2022-11-09 00:54:45,10.0,1.0,0.1
PO08119,"DJ MODEL & TOOLING CO.,LIMITED",1009899-001,2022-11-02 00:54:45,2022-11-09 00:54:45,10.0,1.0,0.1
PO08119,"DJ MODEL & TOOLING CO.,LIMITED",1009894-001,2022-11-02 00:54:45,2022-11-09 00:54:45,10.0,1.0,0.1
PO08119,"DJ MODEL & TOOLING CO.,LIMITED",1009897-001,2022-11-02 00:54:45,2022-11-09 00:54:45,10.0,1.0,0.1
PO07848,HCL Technologies Ltd.,23230,2022-08-24 01:54:35,2022-08-31 01:54:35,45.0,23.0,0.5111111111111111
PO07247,indie Semiconductor,29000,2022-04-20 18:18:55,2022-05-25 18:18:55,1.0,0.0,0.0
PO08089,Star Hygiene,24015,2022-10-26 01:34:11,2022-11-30 01:34:11,1.0,1.0,1.0
PO08089,Star Hygiene,23430,2022-10-26 01:34:11,2022-11-02 01:34:11,2.0,2.0,1.0
PO08048,Spicers Australia,29000,2022-10-14 04:27:44,2022-11-18 04:27:44,1.0,1.0,1.0
PO08048,Spicers Australia,24015,2022-10-14 04:27:44,2022-11-18 04:27:44,1.0,1.0,1.0
PO08093,RS Components Pty Ltd,23250,2022-10-26 22:31:21,2022-11-30 22:31:21,1.0,3.0,1.0
PO08093,RS Components Pty Ltd,24015,2022-10-26 22:31:21,2022-11-02 22:31:21,1.0,1.0,1.0
PO08098,Thorlabs Inc,60500,2022-10-27 22:57:54,2022-11-03 22:57:54,2.0,2.0,1.0
PO08130,4Cabling Pty Ltd,29000,2022-11-07 00:47:08,2022-12-12 00:47:08,4.0,9.0,1.0
PO08125,CHIPSEE CO. LIMITED,60500,2022-11-03 01:09:45,2022-12-08 01:09:45,1.0,2.0,1.0
PO08158,Officeworks Ltd.,23250,2022-11-11 01:26:15,2022-11-18 01:26:15,2.0,2.0,1.0
PO07888,Warren & Brown Technologies (AKA Warren Brown Tools),1008362-001,2022-09-06 03:15:34,2022-10-11 03:15:34,20.0,20.0,1.0
PO07888,Warren & Brown Technologies (AKA Warren Brown Tools),1008341-001,2022-09-06 03:15:34,2022-10-11 03:15:34,15.0,20.0,1.0
PO07976,Warren & Brown Technologies (AKA Warren Brown Tools),23008,2022-09-26 05:53:21,2022-10-31 05:53:21,1.0,6.0,1.0
PO07777,JC International Resources,29000,2022-08-02 06:44:19,2022-09-06 06:44:19,87.0,45.0,0.5172413793103449
PO08135,Ink Station,24050,2022-11-07 03:20:10,2022-11-14 03:20:10,1.0,1.0,1.0
PO08128,"DJ MODEL & TOOLING CO.,LIMITED",29000,2022-11-03 03:25:55,2022-11-10 03:25:55,5.0,10.0,1.0
PO08187,Digi-Key Electronics,1010452-001,2022-11-17 22:53:17,2022-11-24 22:53:17,38.0,35.0,0.9210526315789473
PO08187,Digi-Key Electronics,1009987-001,2022-11-17 22:53:17,2022-11-24 22:53:17,110.0,110.0,1.0
PO08187,Digi-Key Electronics,1010493-001,2022-11-17 22:53:17,2022-11-24 22:53:17,1000.0,1000.0,1.0
PO08187,Digi-Key Electronics,1010055-001,2022-11-17 22:53:17,2022-11-24 22:53:17,1000.0,1000.0,1.0
PO08187,Digi-Key Electronics,1009644-001,2022-11-17 22:53:17,2022-11-24 22:53:17,1000.0,1000.0,1.0
